as_of_date,cycle_hour,chip_slug,n_sources,n_count_sources,idle_gpus_observable,gpuw_pct_source_equal,methodology_version
2026-08-29,2026-08-29T06:00:00+00:00,a100-sxm-80gb,12,3,87,0.5312,v2.3.2
2026-08-29,2026-08-29T09:00:00+00:00,a100-sxm-80gb,12,3,85,0.5312,v2.3.2
2026-08-29,2026-08-29T12:00:00+00:00,a100-sxm-80gb,12,3,83,0.5312,v2.3.2
2026-08-29,2026-08-29T15:00:00+00:00,a100-sxm-80gb,12,3,97,0.4759,v2.3.2
2026-08-29,2026-08-29T18:00:00+00:00,a100-sxm-80gb,12,3,99,0.5365,v2.3.2
2026-08-29,2026-08-29T21:00:00+00:00,a100-sxm-80gb,12,3,87,0.4706,v2.3.2
2026-08-29,2026-08-30T01:00:00+00:00,a100-sxm-80gb,12,3,104,0.5365,v2.3.2
2026-08-29,2026-08-30T03:00:00+00:00,a100-sxm-80gb,12,3,102,0.4759,v2.3.2
2026-08-30,2026-08-30T06:00:00+00:00,a100-sxm-80gb,12,3,100,0.4948,v2.3.2
2026-08-30,2026-08-30T09:00:00+00:00,a100-sxm-80gb,12,3,107,0.4948,v2.3.2
2026-08-30,2026-08-30T12:00:00+00:00,a100-sxm-80gb,12,3,107,0.4948,v2.3.2
2026-08-30,2026-08-30T15:00:00+00:00,a100-sxm-80gb,12,3,94,0.429,v2.3.2
2026-08-30,2026-08-30T18:00:00+00:00,a100-sxm-80gb,12,3,107,0.4342,v2.3.2
2026-08-30,2026-08-30T21:00:00+00:00,a100-sxm-80gb,12,3,105,0.4948,v2.3.2
2026-08-30,2026-08-31T01:00:00+00:00,a100-sxm-80gb,12,3,106,0.4342,v2.3.2
2026-08-30,2026-08-31T03:00:00+00:00,a100-sxm-80gb,12,3,107,0.4759,v2.3.2
2026-08-31,2026-08-31T06:00:00+00:00,a100-sxm-80gb,11,3,105,0.4282,v2.3.2
2026-08-31,2026-08-31T09:00:00+00:00,a100-sxm-80gb,11,4,105,0.4943,v2.3.2
2026-08-31,2026-08-31T12:00:00+00:00,a100-sxm-80gb,11,3,94,0.4943,v2.3.2
2026-08-31,2026-08-31T15:00:00+00:00,a100-sxm-80gb,11,3,82,0.4886,v2.3.2
2026-08-31,2026-08-31T18:00:00+00:00,a100-sxm-80gb,12,3,95,0.5365,v2.3.2
2026-08-31,2026-08-31T21:00:00+00:00,a100-sxm-80gb,11,3,95,0.4282,v2.3.2
2026-08-31,2026-09-01T01:00:00+00:00,a100-sxm-80gb,12,3,82,0.5312,v2.3.2
2026-08-31,2026-09-01T03:00:00+00:00,a100-sxm-80gb,11,3,82,0.4886,v2.3.2
2026-09-01,2026-09-01T06:00:00+00:00,a100-sxm-80gb,11,3,109,0.4943,v2.3.2
2026-09-01,2026-09-01T09:00:00+00:00,a100-sxm-80gb,11,3,95,0.4225,v2.3.2
2026-09-01,2026-09-01T12:00:00+00:00,a100-sxm-80gb,11,3,105,0.4282,v2.3.2
2026-09-01,2026-09-01T15:00:00+00:00,a100-sxm-80gb,11,3,99,0.4943,v2.3.2
2026-09-01,2026-09-01T18:00:00+00:00,a100-sxm-80gb,12,3,100,0.4759,v2.3.2
2026-09-01,2026-09-01T21:00:00+00:00,a100-sxm-80gb,11,3,99,0.4282,v2.3.2
2026-09-01,2026-09-02T00:00:00+00:00,a100-sxm-80gb,2,0,,0.0,v2.3.2
2026-09-01,2026-09-02T01:00:00+00:00,a100-sxm-80gb,10,3,101,0.671,v2.3.2
2026-09-01,2026-09-02T03:00:00+00:00,a100-sxm-80gb,12,3,101,0.6198,v2.3.2
2026-09-02,2026-09-02T06:00:00+00:00,a100-sxm-80gb,11,3,102,0.5191,v2.3.2
2026-09-02,2026-09-02T09:00:00+00:00,a100-sxm-80gb,11,3,116,0.5191,v2.3.2
2026-09-02,2026-09-02T12:00:00+00:00,a100-sxm-80gb,10,3,118,0.5437,v2.3.2
2026-09-02,2026-09-02T15:00:00+00:00,a100-sxm-80gb,11,3,101,0.4943,v2.3.2
2026-09-02,2026-09-02T18:00:00+00:00,a100-sxm-80gb,12,3,98,0.554,v2.3.2
2026-09-02,2026-09-02T21:00:00+00:00,a100-sxm-80gb,11,3,97,0.5134,v2.3.2
2026-09-02,2026-09-03T00:00:00+00:00,a100-sxm-80gb,1,0,,0.0,v2.3.2
2026-09-02,2026-09-03T01:00:00+00:00,a100-sxm-80gb,11,3,102,0.5852,v2.3.2
2026-09-02,2026-09-03T04:00:00+00:00,a100-sxm-80gb,12,3,103,0.4759,v2.3.2
2026-09-03,2026-09-03T06:00:00+00:00,a100-sxm-80gb,10,3,101,0.3638,v2.3.2
2026-09-03,2026-09-03T09:00:00+00:00,a100-sxm-80gb,11,3,101,0.4282,v2.3.2
2026-09-03,2026-09-03T12:00:00+00:00,a100-sxm-80gb,11,3,100,0.4216,v2.3.2
2026-09-03,2026-09-03T15:00:00+00:00,a100-sxm-80gb,10,3,100,0.371,v2.3.2
2026-09-03,2026-09-03T18:00:00+00:00,a100-sxm-80gb,12,3,90,0.5365,v2.3.2
2026-09-03,2026-09-03T21:00:00+00:00,a100-sxm-80gb,12,3,94,0.4948,v2.3.2
2026-09-03,2026-09-04T00:00:00+00:00,a100-sxm-80gb,5,1,71,0.142,v2.3.2
2026-09-03,2026-09-04T01:00:00+00:00,a100-sxm-80gb,6,2,28,0.8333,v2.3.2
2026-09-03,2026-09-04T03:00:00+00:00,a100-sxm-80gb,12,3,89,0.6198,v2.3.2
2026-09-04,2026-09-04T06:00:00+00:00,a100-sxm-80gb,12,4,82,0.6198,v2.3.2
2026-09-04,2026-09-04T09:00:00+00:00,a100-sxm-80gb,11,3,83,0.5398,v2.3.2
2026-09-04,2026-09-04T12:00:00+00:00,a100-sxm-80gb,11,4,118,0.5909,v2.3.2
2026-09-04,2026-09-04T15:00:00+00:00,a100-sxm-80gb,11,3,109,0.5909,v2.3.2
2026-09-04,2026-09-04T18:00:00+00:00,a100-sxm-80gb,12,3,90,0.6198,v2.3.2
2026-09-04,2026-09-04T21:00:00+00:00,a100-sxm-80gb,12,3,90,0.6198,v2.3.2
2026-09-04,2026-09-05T00:00:00+00:00,a100-sxm-80gb,8,2,103,0.4375,v2.3.2
2026-09-04,2026-09-05T01:00:00+00:00,a100-sxm-80gb,4,1,6,1.0,v2.3.2
2026-09-04,2026-09-05T03:00:00+00:00,a100-sxm-80gb,12,3,110,0.625,v2.3.2
2026-09-05,2026-09-05T06:00:00+00:00,a100-sxm-80gb,12,3,112,0.625,v2.3.2
2026-09-05,2026-09-05T09:00:00+00:00,a100-sxm-80gb,12,3,92,0.6198,v2.3.2
2026-09-05,2026-09-05T12:00:00+00:00,a100-sxm-80gb,12,3,112,0.625,v2.3.2
2026-09-05,2026-09-05T15:00:00+00:00,a100-sxm-80gb,12,3,112,0.625,v2.3.2
2026-09-05,2026-09-05T18:00:00+00:00,a100-sxm-80gb,11,3,93,0.5191,v2.3.2
2026-09-05,2026-09-05T21:00:00+00:00,a100-sxm-80gb,12,3,112,0.625,v2.3.2
2026-09-05,2026-09-06T01:00:00+00:00,a100-sxm-80gb,12,3,110,0.5833,v2.3.2
2026-09-05,2026-09-06T03:00:00+00:00,a100-sxm-80gb,12,3,110,0.5833,v2.3.2
2026-09-06,2026-09-06T06:00:00+00:00,a100-sxm-80gb,12,3,110,0.5833,v2.3.2
2026-09-06,2026-09-06T09:00:00+00:00,a100-sxm-80gb,12,3,110,0.5833,v2.3.2
2026-09-06,2026-09-06T12:00:00+00:00,a100-sxm-80gb,12,3,110,0.625,v2.3.2
2026-09-06,2026-09-06T15:00:00+00:00,a100-sxm-80gb,12,3,92,0.6198,v2.3.2
2026-09-06,2026-09-06T18:00:00+00:00,a100-sxm-80gb,12,3,105,0.5833,v2.3.2
2026-09-06,2026-09-06T21:00:00+00:00,a100-sxm-80gb,12,3,91,0.6198,v2.3.2
2026-09-06,2026-09-07T01:00:00+00:00,a100-sxm-80gb,12,3,97,0.6198,v2.3.2
2026-09-06,2026-09-07T03:00:00+00:00,a100-sxm-80gb,12,3,97,0.6198,v2.3.2
2026-09-07,2026-09-07T06:00:00+00:00,a100-sxm-80gb,12,3,114,0.5833,v2.3.2
2026-09-07,2026-09-07T09:00:00+00:00,a100-sxm-80gb,12,3,122,0.5833,v2.3.2
2026-09-07,2026-09-07T12:00:00+00:00,a100-sxm-80gb,12,3,103,0.6198,v2.3.2
2026-09-07,2026-09-07T15:00:00+00:00,a100-sxm-80gb,12,4,125,0.625,v2.3.2
2026-09-07,2026-09-07T18:00:00+00:00,a100-sxm-80gb,12,3,127,0.7083,v2.3.2
2026-09-07,2026-09-07T21:00:00+00:00,a100-sxm-80gb,12,3,127,0.7083,v2.3.2
2026-09-07,2026-09-08T00:00:00+00:00,a100-sxm-80gb,3,0,,0.0417,v2.3.2
2026-09-07,2026-09-08T01:00:00+00:00,a100-sxm-80gb,9,3,124,0.9306,v2.3.2
2026-09-07,2026-09-08T03:00:00+00:00,a100-sxm-80gb,12,3,106,0.7031,v2.3.2
2026-09-08,2026-09-08T06:00:00+00:00,a100-sxm-80gb,12,3,125,0.7083,v2.3.2
2026-09-08,2026-09-08T09:00:00+00:00,a100-sxm-80gb,12,3,128,0.7083,v2.3.2
2026-09-08,2026-09-08T12:00:00+00:00,a100-sxm-80gb,12,3,108,0.7031,v2.3.2
2026-09-08,2026-09-08T15:00:00+00:00,a100-sxm-80gb,11,3,108,0.6705,v2.3.2
2026-09-08,2026-09-08T18:00:00+00:00,a100-sxm-80gb,12,3,109,0.6979,v2.3.2
2026-09-08,2026-09-08T21:00:00+00:00,a100-sxm-80gb,12,3,114,0.5592,v2.3.2
2026-09-08,2026-09-08T23:00:00+00:00,a100-sxm-80gb,12,3,109,0.554,v2.3.2
2026-09-08,2026-09-09T00:00:00+00:00,a100-sxm-80gb,1,0,,0.0,v2.3.2
2026-09-08,2026-09-09T01:00:00+00:00,a100-sxm-80gb,12,3,208,0.5537,v2.3.2
2026-09-08,2026-09-09T02:00:00+00:00,a100-sxm-80gb,12,3,113,0.5592,v2.3.2
2026-09-08,2026-09-09T03:00:00+00:00,a100-sxm-80gb,12,3,115,0.5592,v2.3.2
2026-09-08,2026-09-09T04:00:00+00:00,a100-sxm-80gb,12,3,120,0.6198,v2.3.2
2026-09-09,2026-09-09T05:00:00+00:00,a100-sxm-80gb,12,3,104,0.6198,v2.3.2
2026-09-09,2026-09-09T06:00:00+00:00,a100-sxm-80gb,11,3,105,0.5795,v2.3.2
2026-09-09,2026-09-09T07:00:00+00:00,a100-sxm-80gb,12,3,116,0.5531,v2.3.2
2026-09-09,2026-09-09T08:00:00+00:00,a100-sxm-80gb,12,3,116,0.6198,v2.3.2
2026-09-09,2026-09-09T09:00:00+00:00,a100-sxm-80gb,11,3,116,0.5852,v2.3.2
2026-09-09,2026-09-09T10:00:00+00:00,a100-sxm-80gb,12,3,101,0.5729,v2.3.2
2026-09-09,2026-09-09T11:00:00+00:00,a100-sxm-80gb,11,3,102,0.5795,v2.3.2
2026-09-09,2026-09-09T12:00:00+00:00,a100-sxm-80gb,12,3,106,0.6146,v2.3.2
2026-09-09,2026-09-09T13:00:00+00:00,a100-sxm-80gb,12,3,123,0.6198,v2.3.2
2026-09-09,2026-09-09T14:00:00+00:00,a100-sxm-80gb,12,3,122,0.5781,v2.3.2
2026-09-09,2026-09-09T15:00:00+00:00,a100-sxm-80gb,12,3,123,0.6198,v2.3.2
2026-09-09,2026-09-09T16:00:00+00:00,a100-sxm-80gb,12,3,123,0.6198,v2.3.2
2026-09-09,2026-09-09T17:00:00+00:00,a100-sxm-80gb,12,3,122,0.6198,v2.3.2
2026-09-09,2026-09-09T18:00:00+00:00,a100-sxm-80gb,12,3,121,0.6198,v2.3.2
2026-09-09,2026-09-09T19:00:00+00:00,a100-sxm-80gb,12,3,119,0.6198,v2.3.2
2026-09-09,2026-09-09T20:00:00+00:00,a100-sxm-80gb,12,3,118,0.5592,v2.3.2
2026-09-09,2026-09-09T21:00:00+00:00,a100-sxm-80gb,12,3,102,0.5592,v2.3.2
2026-09-09,2026-09-09T22:00:00+00:00,a100-sxm-80gb,12,3,120,0.5592,v2.3.2
2026-09-09,2026-09-09T23:00:00+00:00,a100-sxm-80gb,12,3,119,0.5592,v2.3.2
2026-09-09,2026-09-10T00:00:00+00:00,a100-sxm-80gb,3,0,,0.0417,v2.3.2
2026-09-09,2026-09-10T01:00:00+00:00,a100-sxm-80gb,12,3,197,0.5566,v2.3.2
2026-09-09,2026-09-10T02:00:00+00:00,a100-sxm-80gb,11,3,107,0.5191,v2.3.2
2026-09-09,2026-09-10T03:00:00+00:00,a100-sxm-80gb,12,3,122,0.6198,v2.3.2
2026-09-09,2026-09-10T04:00:00+00:00,a100-sxm-80gb,12,3,105,0.6146,v2.3.2
2026-09-10,2026-09-10T05:00:00+00:00,a100-sxm-80gb,12,3,90,0.6146,v2.3.2
2026-09-10,2026-09-10T06:00:00+00:00,a100-sxm-80gb,12,3,122,0.6198,v2.3.2
2026-09-10,2026-09-10T07:00:00+00:00,a100-sxm-80gb,12,3,121,0.5531,v2.3.2
2026-09-10,2026-09-10T08:00:00+00:00,a100-sxm-80gb,12,3,100,0.554,v2.3.2
2026-09-10,2026-09-10T09:00:00+00:00,a100-sxm-80gb,12,3,115,0.5592,v2.3.2
2026-09-10,2026-09-10T10:00:00+00:00,a100-sxm-80gb,12,3,96,0.5365,v2.3.2
2026-09-10,2026-09-10T11:00:00+00:00,a100-sxm-80gb,11,3,93,0.5795,v2.3.2
2026-09-10,2026-09-10T12:00:00+00:00,a100-sxm-80gb,12,3,106,0.6365,v2.3.2
2026-09-10,2026-09-10T13:00:00+00:00,a100-sxm-80gb,12,3,90,0.7031,v2.3.2
2026-09-10,2026-09-10T14:00:00+00:00,a100-sxm-80gb,12,3,91,0.7031,v2.3.2
2026-09-10,2026-09-10T15:00:00+00:00,a100-sxm-80gb,12,3,80,0.6979,v2.3.2
2026-09-10,2026-09-10T16:00:00+00:00,a100-sxm-80gb,12,3,93,0.7031,v2.3.2
2026-09-10,2026-09-10T17:00:00+00:00,a100-sxm-80gb,12,3,81,0.6979,v2.3.2
2026-09-10,2026-09-10T18:00:00+00:00,a100-sxm-80gb,11,3,80,0.6705,v2.3.2
2026-09-10,2026-09-10T19:00:00+00:00,a100-sxm-80gb,12,3,92,0.7031,v2.3.2
2026-09-10,2026-09-10T20:00:00+00:00,a100-sxm-80gb,11,3,108,0.6761,v2.3.2
2026-09-10,2026-09-10T21:00:00+00:00,a100-sxm-80gb,12,3,107,0.7031,v2.3.2
2026-09-10,2026-09-10T22:00:00+00:00,a100-sxm-80gb,11,3,108,0.6761,v2.3.2
2026-09-10,2026-09-10T23:00:00+00:00,a100-sxm-80gb,12,3,108,0.7031,v2.3.2
2026-09-10,2026-09-11T00:00:00+00:00,a100-sxm-80gb,4,1,41,0.0938,v2.3.2
2026-09-10,2026-09-11T01:00:00+00:00,a100-sxm-80gb,12,3,163,0.6198,v2.3.2
2026-09-10,2026-09-11T02:00:00+00:00,a100-sxm-80gb,11,3,105,0.5125,v2.3.2
2026-09-10,2026-09-11T03:00:00+00:00,a100-sxm-80gb,12,3,107,0.5592,v2.3.2
2026-09-10,2026-09-11T04:00:00+00:00,a100-sxm-80gb,12,3,88,0.6198,v2.3.2
2026-09-11,2026-09-11T05:00:00+00:00,a100-sxm-80gb,12,3,92,0.6198,v2.3.3
2026-09-11,2026-09-11T06:00:00+00:00,a100-sxm-80gb,11,4,92,0.5852,v2.3.3
2026-09-11,2026-09-11T07:00:00+00:00,a100-sxm-80gb,11,3,109,0.5125,v2.3.3
2026-09-11,2026-09-11T08:00:00+00:00,a100-sxm-80gb,11,3,95,0.5134,v2.3.3
2026-09-11,2026-09-11T09:00:00+00:00,a100-sxm-80gb,11,3,94,0.5191,v2.3.3
2026-09-11,2026-09-11T10:00:00+00:00,a100-sxm-80gb,11,3,93,0.5852,v2.3.3
2026-09-11,2026-09-11T11:00:00+00:00,a100-sxm-80gb,12,3,93,0.6146,v2.3.3
2026-09-11,2026-09-11T12:00:00+00:00,a100-sxm-80gb,12,3,108,0.6198,v2.3.3
2026-09-11,2026-09-11T13:00:00+00:00,a100-sxm-80gb,12,3,108,0.5365,v2.3.3
2026-09-11,2026-09-11T14:00:00+00:00,a100-sxm-80gb,11,3,95,0.4886,v2.3.3
2026-09-11,2026-09-11T15:00:00+00:00,a100-sxm-80gb,12,3,100,0.5365,v2.3.3
2026-09-11,2026-09-11T16:00:00+00:00,a100-sxm-80gb,12,3,97,0.5312,v2.3.3
2026-09-11,2026-09-11T17:00:00+00:00,a100-sxm-80gb,12,3,92,0.5365,v2.3.3
2026-09-11,2026-09-11T18:00:00+00:00,a100-sxm-80gb,12,3,80,0.4479,v2.3.3
2026-09-11,2026-09-11T19:00:00+00:00,a100-sxm-80gb,12,3,95,0.5365,v2.3.3
2026-09-11,2026-09-11T20:00:00+00:00,a100-sxm-80gb,12,3,94,0.3925,v2.3.3
2026-09-11,2026-09-11T21:00:00+00:00,a100-sxm-80gb,12,3,110,0.4759,v2.3.3
2026-09-11,2026-09-11T22:00:00+00:00,a100-sxm-80gb,11,3,101,0.3373,v2.3.3
2026-09-11,2026-09-11T23:00:00+00:00,a100-sxm-80gb,12,3,87,0.4706,v2.3.3
2026-09-11,2026-09-12T00:00:00+00:00,a100-sxm-80gb,6,2,42,0.108,v2.3.3
2026-09-11,2026-09-12T01:00:00+00:00,a100-sxm-80gb,12,3,109,0.4151,v2.3.3
2026-09-11,2026-09-12T02:00:00+00:00,a100-sxm-80gb,12,3,102,0.4759,v2.3.3
2026-09-11,2026-09-12T03:00:00+00:00,a100-sxm-80gb,12,3,85,0.3925,v2.3.3
2026-09-11,2026-09-12T04:00:00+00:00,a100-sxm-80gb,12,3,97,0.4706,v2.3.3
2026-09-12,2026-09-12T05:00:00+00:00,a100-sxm-80gb,12,3,97,0.4706,v2.3.3
2026-09-12,2026-09-12T06:00:00+00:00,a100-sxm-80gb,12,3,108,0.5365,v2.3.3
2026-09-12,2026-09-12T07:00:00+00:00,a100-sxm-80gb,12,3,105,0.4698,v2.3.3
2026-09-12,2026-09-12T08:00:00+00:00,a100-sxm-80gb,12,3,106,0.5365,v2.3.3
2026-09-12,2026-09-12T09:00:00+00:00,a100-sxm-80gb,12,3,106,0.5592,v2.3.3
2026-09-12,2026-09-12T10:00:00+00:00,a100-sxm-80gb,12,3,96,0.4706,v2.3.3
2026-09-12,2026-09-12T11:00:00+00:00,a100-sxm-80gb,12,3,106,0.4759,v2.3.3
2026-09-12,2026-09-12T12:00:00+00:00,a100-sxm-80gb,12,3,96,0.5312,v2.3.3
2026-09-12,2026-09-12T13:00:00+00:00,a100-sxm-80gb,12,3,107,0.5365,v2.3.3
2026-09-12,2026-09-12T14:00:00+00:00,a100-sxm-80gb,12,3,97,0.5312,v2.3.3
2026-09-12,2026-09-12T15:00:00+00:00,a100-sxm-80gb,12,3,107,0.5365,v2.3.3
2026-09-12,2026-09-12T16:00:00+00:00,a100-sxm-80gb,12,3,107,0.5365,v2.3.3
2026-09-12,2026-09-12T17:00:00+00:00,a100-sxm-80gb,12,3,107,0.5365,v2.3.3
2026-09-12,2026-09-12T18:00:00+00:00,a100-sxm-80gb,12,3,97,0.5312,v2.3.3
2026-09-12,2026-09-12T19:00:00+00:00,a100-sxm-80gb,12,3,97,0.5312,v2.3.3
2026-09-12,2026-09-12T20:00:00+00:00,a100-sxm-80gb,12,3,107,0.5365,v2.3.3
2026-09-12,2026-09-12T21:00:00+00:00,a100-sxm-80gb,12,3,107,0.5365,v2.3.3
2026-09-12,2026-09-12T22:00:00+00:00,a100-sxm-80gb,12,3,91,0.4759,v2.3.3
2026-09-12,2026-09-12T23:00:00+00:00,a100-sxm-80gb,12,3,106,0.5365,v2.3.3
2026-09-12,2026-09-13T01:00:00+00:00,a100-sxm-80gb,12,3,202,0.5339,v2.3.3
2026-09-12,2026-09-13T02:00:00+00:00,a100-sxm-80gb,12,3,106,0.5365,v2.3.3
2026-09-12,2026-09-13T03:00:00+00:00,a100-sxm-80gb,12,3,96,0.6146,v2.3.3
2026-09-12,2026-09-13T04:00:00+00:00,a100-sxm-80gb,12,3,106,0.6198,v2.3.3
2026-09-13,2026-09-13T05:00:00+00:00,a100-sxm-80gb,12,3,105,0.6198,v2.3.3
2026-09-13,2026-09-13T06:00:00+00:00,a100-sxm-80gb,12,3,92,0.6146,v2.3.3
2026-09-13,2026-09-13T07:00:00+00:00,a100-sxm-80gb,12,3,102,0.6198,v2.3.3
2026-09-13,2026-09-13T08:00:00+00:00,a100-sxm-80gb,12,3,92,0.6146,v2.3.3
2026-09-13,2026-09-13T09:00:00+00:00,a100-sxm-80gb,12,3,102,0.6198,v2.3.3
2026-09-13,2026-09-13T10:00:00+00:00,a100-sxm-80gb,12,3,101,0.6198,v2.3.3
2026-09-13,2026-09-13T11:00:00+00:00,a100-sxm-80gb,12,3,92,0.6146,v2.3.3
2026-09-13,2026-09-13T12:00:00+00:00,a100-sxm-80gb,12,3,125,0.6198,v2.3.3
2026-09-13,2026-09-13T13:00:00+00:00,a100-sxm-80gb,12,3,125,0.6198,v2.3.3
2026-09-13,2026-09-13T14:00:00+00:00,a100-sxm-80gb,12,3,125,0.6198,v2.3.3
2026-09-13,2026-09-13T15:00:00+00:00,a100-sxm-80gb,12,4,125,0.6198,v2.3.3
2026-09-13,2026-09-13T16:00:00+00:00,a100-sxm-80gb,11,3,124,0.5852,v2.3.3
2026-09-13,2026-09-13T17:00:00+00:00,a100-sxm-80gb,12,3,100,0.6198,v2.3.3
2026-09-13,2026-09-13T18:00:00+00:00,a100-sxm-80gb,12,3,91,0.6146,v2.3.3
2026-09-13,2026-09-13T19:00:00+00:00,a100-sxm-80gb,12,3,100,0.6198,v2.3.3
2026-09-13,2026-09-13T20:00:00+00:00,a100-sxm-80gb,12,3,100,0.6198,v2.3.3
2026-09-13,2026-09-13T21:00:00+00:00,a100-sxm-80gb,12,3,100,0.6198,v2.3.3
